-331152.236	2452630.162	17.8	2.07199169638694
-331102.132	2452624.643	17.85	2.07753961903732
-331052.028	2452619.125	17.9	2.07986300060421
-331001.924	2452613.606	17.95	2.08838279459679
-330953.044	2452601.293	18	2.09696610828907
-330914.237	2452569.123	18.05	2.10561343965459
-330875.429	2452536.954	18.1	2.10658049989721
-330836.622	2452504.784	18.15	2.10046139783368
-330798.363	2452471.965	18.2	2.09278974445192
-330760.884	2452438.258	18.25	2.07982604553273
-330723.405	2452404.551	18.3	2.06701343208646
-330685.925	2452370.844	18.35	2.04846172054224
-330651.818	2452333.729	18.4	2.03988347101879
-330620.469	2452294.256	18.45	2.03674972273279
-330589.119	2452254.784	18.5	2.03359856279645
-330557.77	2452215.312	18.55	2.03039032696616
-330533.109	2452171.349	18.6	2.02693659842246
-330527.75	2452121.228	18.65	2.02285552003532
-330522.39	2452071.107	18.7	2.0221919108871
-330517.071	2452020.982	18.75	2.02246882174069
-330512.043	2451970.827	18.8	2.02313895243531
-330507.015	2451920.672	18.85	2.02420840138049
-330501.987	2451870.516	18.9	2.02456599240395
-330499.413	2451820.175	18.95	2.02381739196908
-330497.913	2451769.791	19	2.02293492684457
-330497.131	2451719.39	19.05	2.02193571995315
-330513.265	2451671.635	19.1	2.02403174425278
-330529.398	2451623.88	19.15	2.02800193327825
-330545.531	2451576.125	19.2	2.03083373774693
-330564.323	2451529.352	19.25	2.03138633742239
-330584.487	2451483.154	19.3	2.03192439085359
-330612.121	2451440.997	19.35	2.0360035681956
-330643.583	2451401.614	19.4	2.04204324130818
-330675.046	2451362.233	19.45	2.04730382518416
-330705.79	2451322.287	19.5	2.0525691502192
-330736.413	2451282.249	19.55	2.05336668647154
-330767.037	2451242.211	19.6	2.05122566976483
-330797.662	2451202.173	19.65	2.04904450652946
-330833.166	2451166.392	19.7	2.04692850095204
-330872.866	2451135.33	19.75	2.04479540400993
-330912.566	2451104.27	19.8	2.04264587479929
-330951.903	2451072.75	19.85	2.04161437561103
-330998.479	2451053.475	19.9	2.04054172684361
-331046.962	2451039.679	19.95	2.03944352384917
-331095.861	2451027.441	20	2.03811612563385
-331144.76	2451015.203	20.05	2.03439778414905
-331194.777	2451008.945	20.1	2.02913123376081
-331244.957	2451004.161	20.15	2.02386558538069
-331295.137	2450999.377	20.2	2.02282300571652
-331345.317	2450994.592	20.25	2.02606274294834
-331395.551	2450990.411	20.3	2.0293052136444
-331445.8	2450986.422	20.35	2.03212898659422
-331496.05	2450982.432	20.4	2.0349501731763
-331546.299	2450978.442	20.45	2.03295548675438
-331594.35	2450963.209	20.5	2.02901719722184
-331640.912	2450943.897	20.55	2.02508986791419
-331687.474	2450924.585	20.6	2.02117395440562
-331730.426	2450898.203	20.65	2.01719318883663
-331767.202	2450863.728	20.7	2.01329649263869
-331803.977	2450829.253	20.75	2.00939297554055
-331840.753	2450794.778	20.8	2.0054819058517
-331861.248	2450748.724	20.85	1.99880772595586
-331866.575	2450698.598	20.9	1.99073094500073
-331871.901	2450648.473	20.95	1.98268081866812
-331874.225	2450598.118	21	1.97465834134875
-331871.316	2450547.794	21.05	1.96777998690615
-331868.407	2450497.47	21.1	1.96074982962902
-331865.497	2450447.146	21.15	1.95338389284342
-331862.588	2450396.822	21.2	1.94602587789977
-331840.914	2450351.311	21.25	1.94158650984108
-331811.398	2450310.448	21.3	1.93773833171222
-331767.864	2450285.036	21.35	1.93390604112304
-331720.947	2450266.606	21.4	1.92998765117438
-331674.029	2450248.175	21.45	1.92536406927339
-331631.451	2450221.192	21.5	1.91833270589243
-331600.162	2450181.671	21.55	1.91121884570707
-331568.871	2450142.15	21.6	1.9043443079233
-331534.615	2450105.171	21.65	1.89776995188217
-331486.209	2450091.109	21.7	1.89106672052089
-331437.803	2450077.046	21.75	1.88582100090508
-331389.396	2450062.984	21.8	1.88666225297017
-331340.99	2450048.921	21.85	1.88790322431012
-331292.584	2450034.859	21.9	1.88893999906145
-331262.092	2449994.719	21.95	1.88894587556221
-331271.284	2449945.157	22	1.88877380456109
-331280.476	2449895.595	22.05	1.88888574527989
-331289.667	2449846.032	22.1	1.8888806720533
-331298.859	2449796.47	22.15	1.88565526930634
-331308.051	2449746.907	22.2	1.88008379532626
-331317.243	2449697.345	22.25	1.87441292821999
-331341.464	2449653.138	22.3	1.86864641807484
-331371.191	2449612.429	22.35	1.86258385453927
-331400.919	2449571.721	22.4	1.85391917982275
-331430.647	2449531.012	22.45	1.8438196826902
-331461.186	2449490.909	22.5	1.82841799798002
-331492.49	2449451.399	22.55	1.81597404701741
-331523.794	2449411.89	22.6	1.80419715535654
-331561.068	2449377.955	22.65	1.79247940162823
-331606.325	2449355.758	22.7	1.77928586962878
-331651.583	2449333.561	22.75	1.76371469524347
-331696.841	2449311.365	22.8	1.74831840671321
-331741.563	2449288.107	22.85	1.7331036168932
-331786.275	2449264.83	22.9	1.71633734899776
-331830.987	2449241.553	22.95	1.69877973456825
-331875.699	2449218.277	23	1.68295953219889
-331924.446	2449205.443	23.05	1.6683595300528
-331973.787	2449195.128	23.1	1.65078498751779
-332023.129	2449184.814	23.15	1.63438639743757
-332072.471	2449174.5	23.2	1.61958090508968
-332121.812	2449164.185	23.25	1.60277521995528
-332171.149	2449153.847	23.3	1.58586240748843
-332220.486	2449143.508	23.35	1.56930253810994
-332269.823	2449133.17	23.4	1.55308505959698
-332319.16	2449122.832	23.45	1.54168988495907
-332368.497	2449112.494	23.5	1.53512462719447
-332418.088	2449103.453	23.55	1.53057547750686
-332467.904	2449095.742	23.6	1.52777265727316
-332517.719	2449088.031	23.65	1.52545647584803
-332567.535	2449080.32	23.7	1.52314730662925
-332617.35	2449072.61	23.75	1.52340533217331
-332667.166	2449064.899	23.8	1.52427822797279
-332716.982	2449057.189	23.85	1.52748778765111
-332766.253	2449046.541	23.9	1.53092239157454
-332810.53	2449022.445	23.95	1.53567426391335
-332854.807	2448998.348	24	1.54415923773372
-332899.084	2448974.252	24.05	1.55273289885722
-332943.361	2448950.157	24.1	1.56603201718773
-332982.938	2448918.935	24.15	1.58141216934887
-333008.191	2448875.307	24.2	1.59726702013137
-333033.444	2448831.68	24.25	1.61344302677428
-333058.698	2448788.052	24.3	1.62995002303288
-333083.952	2448744.425	24.35	1.64637427964961
-333077.553	2448694.423	24.4	1.66175633669514
-333067.467	2448645.033	24.45	1.67741868881492
-333057.38	2448595.643	24.5	1.69519039894415
-333047.293	2448546.254	24.55	1.71655176383529
-333036.504	2448497.012	24.6	1.73941087360285
-333004.071	2448458.422	24.65	1.76285456878364
-332971.638	2448419.833	24.7	1.78686432375791
-332939.204	2448381.243	24.75	1.80640538992363
-332906.77	2448342.654	24.8	1.82628533334822
-332871.472	2448306.667	24.85	1.84650944328599
-332833.827	2448273.141	24.9	1.86702189820955
-332796.182	2448239.617	24.95	1.88783285808472
-332758.767	2448205.835	25	1.9089458723926
-332721.431	2448171.966	25.05	1.92860886681495
-332684.095	2448138.097	25.1	1.94851934570787
-332643.262	2448108.539	25.15	1.9686180541183
-332597.408	2448087.599	25.2	1.98525474025451
-332554.062	2448061.865	25.25	1.99102842602915
-332520.865	2448023.932	25.3	1.99461131452927
-332487.667	2447985.998	25.35	1.99661561342496
-332441.44	2447965.896	25.4	1.99822502955188
-332392.09	2447955.622	25.45	1.99968678239548
-332342.739	2447945.348	25.5	1.99398223235073
-332293.389	2447935.075	25.55	1.98774191219466
-332251.081	2447907.669	25.6	1.98136270329531
-332231.076	2447861.4	25.65	1.97302692368627
-332206.369	2447817.462	25.7	1.96268944745976
-332179.086	2447775.075	25.75	1.95164538095881
-332151.803	2447732.688	25.8	1.94091939220053
-332124.519	2447690.302	25.85	1.92588366023905
-332087.26	2447656.35	25.9	1.90922484411794
-332049.766	2447622.657	25.95	1.89228711239455
-332012.271	2447588.966	26	1.8770818073167
-331976.001	2447553.959	26.05	1.86306622124799
-331939.913	2447518.764	26.1	1.84884457176884
-331903.825	2447483.57	26.15	1.83483208059572
-331867.737	2447448.376	26.2	1.82102436214976
-331826.929	2447418.785	26.25	1.80725930525329
-331778.525	2447404.713	26.3	1.79364636049112
-331730.121	2447390.64	26.35	1.78318044502289
-331681.717	2447376.568	26.4	1.7743628112272
-331633.313	2447362.496	26.45	1.76855353717061
-331585.344	2447347.007	26.5	1.76390589787757
-331537.741	2447330.427	26.55	1.75928255274874
-331490.139	2447313.847	26.6	1.76264819287685
-331442.536	2447297.267	26.65	1.77098724937409
-331398.147	2447273.381	26.7	1.77574069094952
-331364.581	2447235.774	26.75	1.77974455485376
-331331.016	2447198.167	26.8	1.78826289887184
-331297.45	2447160.56	26.85	1.79941654702807
-331263.192	2447123.583	26.9	1.81222560069338
-331227.154	2447088.339	26.95	1.82658753506513
-331191.114	2447053.096	27	1.84015114190629
-331155.075	2447017.853	27.05	1.84961826437006
-331119.035	2446982.611	27.1	1.85782350490657
-331085.301	2446945.155	27.15	1.86209528591983
-331054.398	2446905.332	27.2	1.86694535599632
-331023.494	2446865.509	27.25	1.8712397434498
-330992.59	2446825.687	27.3	1.87349192701363
-330964.974	2446783.518	27.35	1.87808893867619
-330956.744	2446733.787	27.4	1.88236609672117
-330948.515	2446684.056	27.45	1.88837257059008
-330940.285	2446634.325	27.5	1.89345875981761
-330932.055	2446584.595	27.55	1.89341021115006
-330923.826	2446534.864	27.6	1.89280228397417
-330920.406	2446484.573	27.65	1.88663526122137
-330921.505	2446434.178	27.7	1.88033714861555
-330922.604	2446383.782	27.75	1.87539886542313
-330935.875	2446335.154	27.8	1.87096806503737
-330959.859	2446290.818	27.85	1.86630921171343
-330983.843	2446246.482	27.9	1.86773820356758
-331007.828	2446202.147	27.95	1.86795459413855
-331028.016	2446155.959	28	1.86753589595978
-331041.738	2446107.456	28.05	1.86711669482004
-331055.46	2446058.952	28.1	1.86669670816586
-331069.182	2446010.448	28.15	1.86627650507444
-331073.068	2445960.191	28.2	1.86585580282722
-331074.859	2445909.816	28.25	1.86432433135828
-331076.649	2445859.44	28.3	1.86204042322516
-331078.439	2445809.065	28.35	1.85975826516417
-331080.229	2445758.689	28.4	1.85528186161865
-331082.019	2445708.314	28.45	1.85030775839916
-331081.286	2445657.912	28.5	1.84510684877739
-331077.074	2445607.681	28.55	1.83989384131416
-331072.863	2445557.45	28.6	1.83343902645657
-331066.921	2445507.394	28.65	1.82597301908453
-331056.733	2445458.027	28.7	1.81855751431978
-331046.544	2445408.66	28.75	1.81119201180954
-331036.356	2445359.293	28.8	1.80419094924112
-331027.112	2445309.741	28.85	1.79724014129088
-331018.201	2445260.127	28.9	1.79033397359703
-331009.289	2445210.514	28.95	1.78672336290392
-331000.377	2445160.901	29	1.78050766459785
-330971.641	2445119.487	29.05	1.77365527511421
-330937.121	2445082.755	29.1	1.76685383715722
-330902.601	2445046.023	29.15	1.76010304871846
-330864.072	2445013.52	29.2	1.75340287013387
-330821.002	2444987.332	29.25	1.74680209891532
-330785.444	2444951.604	29.3	1.74026598570909
-330751.552	2444914.292	29.35	1.7337773174413
-330717.66	2444876.98	29.4	1.72733546386015
-330683.768	2444839.668	29.45	1.72149859029925
-330635.044	2444826.753	29.5	1.71633900396551
-330586.208	2444814.267	29.55	1.71088271705577
-330537.372	2444801.782	29.6	1.70546091024293
-330487.082	2444798.347	29.65	1.69750403231131
-330436.685	2444797.394	29.7	1.68928100047443
-330386.287	2444796.441	29.75	1.68113475275017
-330335.89	2444795.488	29.8	1.67306419352431
-330285.492	2444794.535	29.85	1.6657565038532
-330236.305	2444805.553	29.9	1.66295580422
-330187.367	2444817.633	29.95	1.66203789441293
-330138.43	2444829.713	30	1.6592639385161
-330089.492	2444841.792	30.05	1.65540929646711
-330040.555	2444853.872	30.1	1.65342136299323
-330003.075	2444887.577	30.15	1.65208173835322
-329973.963	2444928.726	30.2	1.65000535947917
-329944.85	2444969.875	30.25	1.64792977055937
-329915.738	2445011.024	30.3	1.64522395258063
-329886.625	2445052.173	30.35	1.64509290473024
-329852.187	2445088.981	30.4	1.64505844593721
-329811.3	2445118.459	30.45	1.6450232977565
-329770.412	2445147.937	30.5	1.64498651687188
-329735.579	2445184.371	30.55	1.64514060290636
-329712.089	2445228.969	30.6	1.64433180468944
-329688.599	2445273.566	30.65	1.64352093044662
-329665.108	2445318.164	30.7	1.64294959369221
-329641.393	2445362.643	30.75	1.64237709587173
-329599.563	2445390.767	30.8	1.64140381459083
-329557.733	2445418.891	30.85	1.6399728439503
-329515.902	2445447.015	30.9	1.63853750994442
-329474.072	2445475.139	30.95	1.63735034086651
-329432.242	2445503.263	31	1.63652759518367
-329390.412	2445531.387	31.05	1.63570437495398
-329348.582	2445559.511	31.1	1.63414282463838
-329306.935	2445587.906	31.15	1.63098539723305
-329265.37	2445616.419	31.2	1.6287109836411
-329219.086	2445636.382	31.25	1.62805669545501
-329170.12	2445624.423	31.3	1.62719855652822
-329121.154	2445612.464	31.35	1.62326186058419
-329072.188	2445600.505	31.4	1.61741060112641
-329023.222	2445588.546	31.45	1.61131448334495
-328974.256	2445576.587	31.5	1.60519415216968
-328941.94	2445537.905	31.55	1.6022858662813
-328912.18	2445497.223	31.6	1.60218950540297
-328882.42	2445456.541	31.65	1.60183978053936
-328852.66	2445415.859	31.7	1.60129197432655
-328822.9	2445375.177	31.75	1.60066945902363
-328807.595	2445327.152	31.8	1.60003885051717
-328796.547	2445277.973	31.85	1.59811899729026
-328785.499	2445228.794	31.9	1.59613754600727
-328774.45	2445179.615	31.95	1.59413654751213
-328763.402	2445130.436	32	1.59233463953284
-328768.603	2445080.3	32.05	1.59119365499158
-328788.886	2445034.156	32.1	1.5900923744673
-328809.169	2444988.012	32.15	1.58898949497657
-328829.453	2444941.868	32.2	1.58693588465204
-328849.736	2444895.724	32.25	1.58202266483846
-328870.019	2444849.58	32.3	1.57674207897408
-328890.302	2444803.437	32.35	1.57123314582782
-328922.31	2444764.499	32.4	1.56572511416314
-328958.994	2444729.93	32.45	1.56037657313317
-328995.677	2444695.361	32.5	1.55535617395498
-329032.36	2444660.792	32.55	1.55029545933863
-329069.044	2444626.224	32.6	1.54511389430373
-329117.321	2444611.733	32.65	1.54122976057795
-329167.446	2444606.425	32.7	1.53968021191968
-329214.15	2444587.467	32.75	1.53812077751915
-329259.673	2444565.823	32.8	1.53655146326065
-329305.195	2444544.18	32.85	1.53486952404831
-329350.717	2444522.537	32.9	1.53287659956061
-329398.375	2444506.122	32.95	1.53087052232028
-329447.115	2444493.272	33	1.52885271733605
-329494.2	2444475.281	33.05	1.52682303388245
-329533.893	2444444.213	33.1	1.52514968013206
-329570.416	2444409.473	33.15	1.5238512478119
-329594.054	2444364.953	33.2	1.52260301930972
-329617.692	2444320.434	33.25	1.52135645866848
-329641.33	2444275.915	33.3	1.52046025920769
-329668.746	2444233.617	33.35	1.52057318993817
-329708.316	2444202.392	33.4	1.52068318375337
-329747.885	2444171.167	33.45	1.52087634935889
-329787.455	2444139.941	33.5	1.52134177910168
-329817.956	2444099.811	33.55	1.52179954346242
-329822.826	2444049.641	33.6	1.52226108354244
-329827.696	2443999.471	33.65	1.52285518842166
-329832.566	2443949.301	33.7	1.52623098337684
-329837.436	2443899.131	33.75	1.52902893262352
-329853.605	2443851.388	33.8	1.53079630650839
-329873.79	2443805.2	33.85	1.53256536503649
-329893.975	2443759.012	33.9	1.53433567018789
-329914.16	2443712.824	33.95	1.53962407165484
-329925.167	2443663.634	34	1.54597962361106
-329930.235	2443613.484	34.05	1.55236430413578
-329935.302	2443563.333	34.1	1.55877770209787
-329940.37	2443513.182	34.15	1.56572137400112
-329945.438	2443463.031	34.2	1.57273625489492
-329950.506	2443412.881	34.25	1.58169905776409
-329966.467	2443365.068	34.3	1.59554506533863
-329985.862	2443318.543	34.35	1.60958187896357
-330005.257	2443272.018	34.4	1.62381103415249
-330006.891	2443221.638	34.45	1.63826136705041
-330004.068	2443171.311	34.5	1.65267664223261
-330001.246	2443120.984	34.55	1.66656855624901
-329998.424	2443070.657	34.6	1.68057029978394
-330004.628	2443020.634	34.65	1.69455072532277
-330028.373	2442976.171	34.7	1.70864403522397
-330052.12	2442931.708	34.75	1.72271460246613
-330075.866	2442887.246	34.8	1.73550180609114
-330099.612	2442842.783	34.85	1.74836341332478
-330123.357	2442798.32	34.9	1.76127768048982
-330147.103	2442753.858	34.95	1.77435122287006
-330183.318	2442718.796	35	1.78546657143184
-330220.489	2442684.751	35.05	1.7950904709128
-330257.661	2442650.706	35.1	1.80450846924481
-330294.833	2442616.661	35.15	1.81244650232267
-330332.004	2442582.616	35.2	1.81823062580008
-330369.177	2442548.571	35.25	1.82655514863257
